,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,neighborhood,year_remod/add,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,foundation,bsmt_cond,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,totrms_abvgrd,functional,garage_type,garage_cond,paved_drive,wood_deck_sf,sale_type,saleprice,exter_qual_cond,overall_qual_cond,bsmt,heatingmod,kitchen_and_qual,fireplaces_and_qual,garage,porch_total,age
427,80,RL,80.0,13014,Pave,None,Sawyer,1978,HdBoard,Plywood,BrkFace,39.0,CBlock,TA,1096,0,0,1096,1.0,0.0,1,6,8,Attchd,TA,Y,168,WD ,157500,9,30,16032.0,0.9074944103071056,3,2,2904.0,0,30
428,60,RL,0.0,15896,Pave,None,Gilbert,1999,VinylSd,VinylSd,BrkFace,210.0,PConc,TA,1223,1089,0,2312,1.0,0.0,2,8,8,BuiltIn,TA,Y,298,WD ,245000,12,35,10329.0,1.512490683845176,4,3,17766.0,0,10
429,120,RL,41.0,5395,Pave,None,StoneBr,1993,HdBoard,HdBoard,None,0.0,PConc,TA,1337,0,0,1337,1.0,0.0,2,5,8,Attchd,TA,Y,96,WD ,180000,12,40,12162.0,1.2099925470761408,4,3,5544.0,168,15
430,160,FV,0.0,5105,Pave,None,Somerst,2004,MetalSd,MetalSd,None,0.0,PConc,TA,551,551,0,1102,0.0,0.0,2,4,8,Detchd,TA,Y,0,WD ,148800,12,35,4886.0,1.512490683845176,4,0,2880.0,60,3
432,30,RL,60.0,8400,Pave,None,SWISU,1950,Wd Sdng,Wd Sdng,None,0.0,CBlock,Fa,438,0,0,438,0.0,0.0,1,3,8,Detchd,TA,N,0,WD ,60000,9,10,1740.0,0.9074944103071056,2,0,738.0,0,89
433,85,RL,64.0,12102,Pave,None,Edwards,1976,HdBoard,Plywood,BrkFace,222.0,CBlock,Gd,1033,0,0,1033,0.0,1.0,1,6,8,BuiltIn,TA,Y,224,WD ,165000,9,25,9576.0,1.512490683845176,3,0,4032.0,0,32
434,60,RL,41.0,10905,Pave,None,CollgCr,2003,VinylSd,VinylSd,None,0.0,PConc,TA,1129,1198,0,2327,0.0,0.0,2,9,8,BuiltIn,TA,Y,0,WD ,240000,12,35,9032.0,1.512490683845176,4,4,7152.0,57,5
435,20,RL,0.0,9556,Pave,None,Gilbert,1993,HdBoard,HdBoard,BrkFace,52.0,PConc,TA,1187,0,0,1187,0.0,0.0,2,6,8,Attchd,TA,Y,0,WD ,160000,9,35,9344.0,1.2099925470761408,4,0,5040.0,21,15
436,190,RH,58.0,6430,Pave,None,SWISU,1950,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,816,524,0,1340,1.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,128000,9,36,10140.0,0.9074944103071056,3,0,1320.0,0,61
437,90,RL,65.0,6040,Pave,None,Edwards,1955,AsbShng,Plywood,None,0.0,PConc,None,1152,0,0,1152,0.0,0.0,2,6,8,None,None,N,0,WD ,82000,9,20,0.0,0.9074944103071056,4,0,0.0,0,53
438,20,RL,80.0,14695,Pave,None,NAmes,2008,MetalSd,MetalSd,BrkFace,210.0,CBlock,TA,1567,0,0,1567,1.0,0.0,2,5,8,Attchd,TA,Y,0,WD ,256000,12,48,12146.0,1.2099925470761408,4,8,3252.0,452,43
439,70,RM,50.0,9000,Pave,None,OldTown,1988,VinylSd,VinylSd,None,0.0,PConc,TA,832,650,0,1482,0.0,1.0,1,7,8,Detchd,TA,Y,0,WD ,143000,12,63,5148.0,1.512490683845176,3,0,1944.0,0,89
440,20,RL,67.0,8368,Pave,None,Timber,2007,VinylSd,VinylSd,None,0.0,PConc,TA,1689,0,0,1689,0.0,0.0,2,7,8,Attchd,TA,Y,100,New,231713,12,35,13512.0,1.512490683845176,4,0,7794.0,39,1
441,190,RL,195.0,41600,Pave,None,Gilbert,1990,HdBoard,HdBoard,None,0.0,CBlock,TA,1424,0,0,1424,1.0,0.0,1,7,5,2Types,TA,N,144,WD ,155000,9,25,23683.0,0.7548348847180488,3,0,7452.0,0,38
442,20,RL,59.0,6490,Pave,None,Mitchel,1983,VinylSd,VinylSd,None,0.0,CBlock,TA,816,0,0,816,0.0,1.0,1,4,8,Attchd,TA,Y,315,WD ,128500,12,35,6498.0,1.512490683845176,3,0,792.0,0,25
443,30,RL,60.0,7290,Pave,None,SWISU,1950,WdShing,Wd Shng,BrkFace,174.0,BrkTil,TA,1424,0,0,1424,0.0,0.0,2,7,8,Attchd,TA,Y,0,WD ,168000,9,56,7368.0,1.512490683845176,3,4,936.0,0,87
444,60,RL,0.0,7472,Pave,None,NAmes,2004,HdBoard,HdBoard,BrkFace,138.0,CBlock,TA,725,754,0,1479,1.0,0.0,1,7,8,Attchd,TA,Y,0,WD ,184000,9,63,5602.0,1.2099925470761408,4,0,8712.0,32,35
445,190,RL,70.0,7000,Pave,None,NAmes,1962,MetalSd,MetalSd,None,0.0,CBlock,TA,1025,0,0,1025,1.0,0.0,1,6,8,None,None,Y,96,WD ,124000,9,25,14638.0,0.9074944103071056,3,0,0.0,80,44
446,20,RL,0.0,11717,Pave,None,NWAmes,1970,HdBoard,HdBoard,BrkFace,571.0,CBlock,TA,1442,0,0,1442,0.0,0.0,2,6,8,Attchd,TA,Y,371,WD ,185000,9,36,8652.0,0.9074944103071056,3,3,7380.0,0,39
447,60,RL,106.0,11194,Pave,None,Gilbert,2000,VinylSd,VinylSd,BrkFace,40.0,PConc,TA,1454,482,0,1936,0.0,0.0,2,7,8,Attchd,TA,Y,188,WD ,230500,12,40,11248.0,1.512490683845176,4,3,6048.0,124,6
448,60,RL,90.0,11250,Pave,None,CollgCr,1998,VinylSd,VinylSd,BrkFace,227.0,PConc,TA,1070,869,0,1939,0.0,1.0,2,8,8,Attchd,TA,Y,128,WD ,227000,9,35,14476.0,1.512490683845176,4,3,9990.0,84,8
449,60,RL,64.0,8633,Pave,None,CollgCr,2005,VinylSd,VinylSd,None,0.0,PConc,TA,738,738,0,1476,1.0,0.0,2,7,8,Attchd,TA,Y,100,WD ,173500,12,30,6290.0,1.512490683845176,4,0,9720.0,35,4
450,85,RL,70.0,8400,Pave,None,NAmes,1968,HdBoard,HdBoard,None,0.0,CBlock,TA,898,0,0,898,1.0,0.0,1,6,8,Attchd,TA,Y,143,WD ,140000,9,30,19216.0,1.2099925470761408,3,0,1956.0,0,38
452,85,RL,0.0,8014,Pave,None,Sawyer,1978,Plywood,HdBoard,BrkFace,23.0,CBlock,TA,1034,0,0,1034,0.0,1.0,1,5,8,Basment,TA,Y,0,WD ,149900,9,30,10032.0,0.9074944103071056,3,2,9072.0,0,31
453,20,RL,0.0,12250,Pave,None,CollgCr,1978,HdBoard,HdBoard,BrkFace,180.0,CBlock,TA,1174,0,0,1174,1.0,0.0,1,5,8,Attchd,TA,Y,211,WD ,158000,9,30,11481.0,1.512490683845176,3,0,3168.0,0,30
454,160,FV,0.0,2403,Pave,None,Somerst,2003,VinylSd,VinylSd,None,0.0,PConc,TA,530,550,0,1080,0.0,0.0,2,4,8,Attchd,TA,Y,0,WD ,147110,12,35,4728.0,1.512490683845176,4,0,5952.0,50,7
455,50,RM,50.0,8600,Pave,None,IDOTRR,1950,MetalSd,MetalSd,None,0.0,BrkTil,TA,780,596,0,1376,0.0,0.0,2,7,8,Detchd,TA,N,0,WD ,119500,9,36,4680.0,0.9074944103071056,3,4,594.0,0,69
456,50,RL,60.0,13680,Pave,None,Crawfor,1950,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,840,727,0,1567,1.0,0.0,1,6,6,Detchd,TA,Y,0,WD ,205000,9,30,6496.0,1.512490683845176,3,6,2640.0,21,69
457,70,RL,60.0,10800,Pave,Grvl,OldTown,1999,Wd Sdng,HdBoard,None,0.0,CBlock,TA,751,783,0,1534,0.0,0.0,1,6,8,None,None,N,0,WD ,148000,12,45,17664.0,1.512490683845176,4,0,0.0,112,112
458,120,RL,39.0,5389,Pave,None,StoneBr,1996,CemntBd,CmentBd,None,0.0,PConc,TA,1616,0,0,1616,1.0,0.0,2,5,8,Attchd,TA,Y,237,WD ,236500,12,40,15120.0,1.512490683845176,4,3,7296.0,152,15
459,50,RL,60.0,10890,Pave,None,SWISU,1950,MetalSd,MetalSd,None,0.0,BrkTil,TA,1058,493,0,1551,1.0,0.0,2,6,8,Detchd,TA,Y,0,WD ,137000,9,25,4232.0,0.9074944103071056,2,0,480.0,0,68
460,20,RL,68.0,9768,Pave,None,NAmes,1955,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,960,0,0,960,1.0,0.0,1,5,8,Attchd,TA,Y,0,WD ,122000,9,25,6254.0,1.2099925470761408,3,0,1980.0,70,54
461,20,RL,73.0,8993,Pave,None,Gilbert,2007,VinylSd,VinylSd,None,0.0,PConc,TA,1302,0,0,1302,0.0,0.0,2,6,8,Attchd,TA,Y,0,New,176485,12,35,31248.0,1.512490683845176,4,0,7848.0,22,0
462,30,RL,50.0,11672,Pave,Pave,BrkSide,1950,MetalSd,MetalSd,None,0.0,BrkTil,TA,816,0,0,816,0.0,0.0,1,4,8,Detchd,Fa,N,168,WD ,109000,9,25,4896.0,0.9074944103071056,3,0,420.0,0,81
463,120,RM,0.0,9763,Pave,None,GrnHill,1998,Wd Sdng,Wd Sdng,BrkFace,239.0,PConc,TA,1502,0,0,1502,1.0,0.0,1,5,8,Attchd,TA,Y,0,WD ,330000,12,35,14292.0,1.512490683845176,4,3,2574.0,0,9
464,20,RM,56.0,9836,Pave,Grvl,OldTown,2008,VinylSd,VinylSd,None,0.0,PConc,TA,1133,0,0,1133,1.0,0.0,1,7,8,Detchd,TA,Y,0,WD ,143000,9,30,1440.0,1.2099925470761408,3,0,924.0,175,0
465,60,RL,89.0,10557,Pave,None,NoRidge,1998,MetalSd,MetalSd,BrkFace,422.0,PConc,TA,1671,1407,0,3078,1.0,0.0,2,9,8,Attchd,TA,Y,108,WD ,410000,12,45,46912.0,1.512490683845176,4,3,21762.0,87,9
466,60,RL,70.0,8462,Pave,None,SawyerW,1994,HdBoard,HdBoard,BrkFace,105.0,PConc,Gd,936,785,0,1721,0.0,1.0,2,7,8,Attchd,TA,Y,300,WD ,201000,16,30,9052.0,1.512490683845176,4,0,5652.0,87,13
467,50,RL,60.0,10818,Pave,Grvl,OldTown,1950,VinylSd,VinylSd,None,0.0,BrkTil,TA,981,779,0,1760,0.0,0.0,1,7,8,Detchd,TA,Y,120,COD,80000,9,16,4308.0,0.9074944103071056,3,3,2592.0,0,96
468,70,RL,61.0,7259,Pave,None,Crawfor,2002,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,1436,884,0,2320,1.0,0.0,2,9,8,Detchd,TA,Y,224,WD ,259500,9,48,7566.0,1.512490683845176,4,3,540.0,0,62
469,60,RL,0.0,11800,Pave,None,Timber,2004,VinylSd,VinylSd,BrkFace,94.0,PConc,TA,1146,1340,0,2486,1.0,0.0,3,10,8,BuiltIn,TA,Y,143,WD ,279900,12,35,28244.0,1.512490683845176,4,4,8136.0,32,4
470,20,RL,75.0,7500,Pave,None,NAmes,1994,BrkFace,BrkFace,None,0.0,CBlock,TA,1246,0,0,1246,1.0,0.0,1,6,8,Attchd,TA,Y,218,WD ,154000,9,35,7136.0,1.512490683845176,4,0,1830.0,0,51
471,50,RL,0.0,159000,Pave,None,ClearCr,2006,Wd Sdng,HdBoard,BrkCmn,472.0,CBlock,TA,1444,700,0,2144,0.0,1.0,2,7,8,Attchd,TA,Y,0,WD ,277000,12,42,37147.0,1.2099925470761408,4,6,7002.0,98,49
472,50,RL,62.0,6488,Pave,None,Edwards,1950,BrkFace,Wd Sdng,None,0.0,BrkTil,TA,799,351,0,1150,0.0,0.0,1,6,5,BuiltIn,TA,Y,264,WD ,128000,9,25,4564.0,1.512490683845176,3,6,645.0,0,64
473,20,RL,110.0,14230,Pave,None,NridgHt,2007,VinylSd,VinylSd,Stone,640.0,PConc,TA,1600,0,0,1600,0.0,0.0,2,7,8,Attchd,TA,Y,0,WD ,256300,12,40,12528.0,1.512490683845176,4,4,16020.0,56,2
474,50,RL,110.0,7810,Pave,None,Crawfor,2003,AsbShng,CmentBd,None,0.0,BrkTil,Gd,1230,525,0,1755,0.0,0.0,2,7,8,Detchd,TA,Y,0,WD ,188000,12,24,6147.0,1.512490683845176,4,3,462.0,40,77
475,20,RL,85.0,14331,Pave,None,Timber,2002,VinylSd,VinylSd,BrkFace,630.0,PConc,TA,1800,0,0,1800,1.0,0.0,2,7,8,Attchd,TA,Y,270,WD ,312500,12,40,54164.0,1.512490683845176,4,4,20655.0,78,4
476,160,FV,30.0,3182,Pave,Pave,Somerst,2005,MetalSd,MetalSd,None,0.0,PConc,TA,600,600,0,1200,0.0,0.0,2,4,8,Detchd,TA,Y,0,WD ,151000,12,35,4800.0,1.512490683845176,4,0,5760.0,172,6
477,160,RM,24.0,1920,Pave,None,BrDale,1971,HdBoard,HdBoard,BrkFace,376.0,CBlock,TA,765,600,0,1365,1.0,0.0,1,6,7,Detchd,TA,Y,240,WD ,122500,9,25,5532.0,1.512490683845176,3,0,2640.0,36,36
478,60,RL,68.0,10110,Pave,None,SawyerW,2003,VinylSd,VinylSd,None,0.0,PConc,TA,835,861,0,1696,1.0,0.0,2,7,8,Attchd,TA,Y,143,WD ,188000,12,30,11535.0,1.512490683845176,4,0,6504.0,66,5
479,60,RL,91.0,10984,Pave,None,CollgCr,2006,VinylSd,VinylSd,None,0.0,PConc,TA,945,864,0,1809,0.0,0.0,2,8,8,Attchd,TA,Y,144,New,209700,12,35,30240.0,1.512490683845176,4,0,7656.0,54,1
480,20,RL,85.0,14082,Pave,None,StoneBr,2006,VinylSd,VinylSd,BrkFace,945.0,PConc,Gd,2234,0,0,2234,1.0,0.0,1,7,8,Attchd,TA,Y,390,WD ,441929,12,40,66988.0,1.512490683845176,4,4,8688.0,80,1
481,60,RL,50.0,8480,Pave,None,SawyerW,1994,HdBoard,HdBoard,BrkFace,120.0,PConc,TA,886,794,0,1680,0.0,1.0,2,7,8,Attchd,TA,Y,144,WD ,163000,12,30,8292.0,1.512490683845176,4,0,5688.0,96,15
482,60,RL,0.0,12205,Pave,None,ClearCr,2007,HdBoard,HdBoard,BrkFace,157.0,CBlock,Fa,976,1111,0,2087,0.0,0.0,2,9,8,Attchd,TA,Y,133,WD ,187500,9,48,14288.0,1.2099925470761408,4,0,7992.0,168,41
483,20,RL,90.0,15750,Pave,None,CollgCr,2000,VinylSd,VinylSd,BrkFace,260.0,PConc,TA,1513,0,0,1513,1.0,0.0,2,5,8,Attchd,TA,Y,135,WD ,220000,12,40,34324.0,1.512490683845176,4,3,9378.0,34,10
484,20,RL,70.0,8050,Pave,None,NAmes,1993,MetalSd,MetalSd,None,0.0,CBlock,TA,1107,0,0,1107,1.0,0.0,1,5,8,Attchd,TA,Y,88,WD ,127000,9,30,6680.0,0.9074944103071056,4,0,1848.0,64,40
485,20,RL,60.0,7200,Pave,None,NAmes,2007,VinylSd,VinylSd,None,0.0,Slab,None,827,0,0,827,0.0,0.0,1,5,5,Detchd,TA,Y,0,WD ,107500,9,35,0.0,1.512490683845176,3,1,1176.0,0,55
486,75,RM,35.0,6300,Pave,Grvl,OldTown,2001,Wd Sdng,Wd Shng,None,0.0,CBlock,TA,742,742,0,1484,0.0,0.0,2,9,8,None,None,Y,0,WD ,128000,9,36,4452.0,1.512490683845176,3,4,0.0,291,94
487,30,RM,30.0,5232,Pave,Grvl,OldTown,2004,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,764,0,0,764,0.0,0.0,1,4,8,Detchd,TA,N,0,WD ,73000,9,25,2720.0,1.2099925470761408,3,0,3024.0,0,83
488,20,RL,72.0,11846,Pave,None,NridgHt,2004,VinylSd,VinylSd,BrkFace,562.0,PConc,TA,1792,0,0,1792,1.0,0.0,2,6,8,Attchd,TA,Y,206,WD ,374000,12,45,49742.0,1.512490683845176,5,4,23598.0,49,3
489,60,RL,130.0,16900,Pave,None,NridgHt,2002,VinylSd,VinylSd,BrkFace,1110.0,PConc,TA,1515,1134,0,2649,1.0,0.0,2,10,8,Attchd,TA,Y,0,WD ,421250,12,40,25280.0,1.512490683845176,4,3,20142.0,60,7
490,60,RL,0.0,9636,Pave,None,Gilbert,1993,VinylSd,VinylSd,None,0.0,PConc,TA,808,785,0,1593,0.0,0.0,2,7,8,BuiltIn,TA,Y,342,WD ,178000,9,30,6464.0,1.2099925470761408,3,3,4668.0,40,17
491,85,RL,90.0,10012,Pave,None,Edwards,1972,Plywood,Plywood,None,0.0,CBlock,TA,1181,0,0,1181,1.0,0.0,2,6,8,Detchd,TA,Y,0,WD ,137500,9,20,18332.0,0.9074944103071056,3,0,7056.0,0,36
492,20,RL,91.0,14303,Pave,None,NoRidge,1994,HdBoard,HdBoard,BrkFace,554.0,PConc,TA,1987,0,0,1987,1.0,0.0,2,7,8,Attchd,TA,Y,262,WD ,301500,12,40,50412.0,1.512490683845176,4,3,12438.0,36,14
493,70,RL,43.0,5707,Pave,None,SWISU,1950,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,647,595,0,1242,0.0,0.0,1,6,8,Detchd,TA,Y,329,WD ,105000,9,36,3498.0,1.2099925470761408,3,4,360.0,96,74
494,20,RL,78.0,9360,Pave,None,NAmes,2004,HdBoard,HdBoard,BrkFace,203.0,CBlock,TA,976,0,0,976,1.0,0.0,1,4,8,Attchd,TA,Y,94,WD ,157500,9,42,14528.0,0.9074944103071056,4,2,6048.0,0,38
495,50,RM,40.0,5680,Pave,Grvl,OldTown,1950,AsbShng,AsbShng,None,0.0,CBlock,TA,969,245,0,1214,0.0,0.0,1,6,8,Detchd,TA,N,0,WD ,117000,9,15,5814.0,0.9074944103071056,3,0,648.0,0,106
496,20,RL,70.0,7000,Pave,None,NAmes,1962,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,864,0,0,864,0.0,1.0,1,5,8,Attchd,TA,Y,0,WD ,105000,9,30,5652.0,1.2099925470761408,3,0,1008.0,0,44
497,50,RL,51.0,10480,Pave,None,SWISU,1950,MetalSd,MetalSd,None,0.0,BrkTil,TA,1166,0,473,1639,0.0,0.0,1,6,3,Detchd,TA,Y,0,WD ,115000,9,30,6384.0,1.512490683845176,3,0,720.0,0,72
498,20,RL,95.0,11578,Pave,None,NridgHt,2008,VinylSd,VinylSd,Stone,302.0,PConc,TA,1736,0,0,1736,0.0,0.0,2,7,8,Attchd,TA,Y,319,WD ,360000,15,45,17360.0,1.512490683845176,5,4,15012.0,90,1
499,90,RL,64.0,7018,Pave,None,SawyerW,1979,Plywood,Plywood,None,0.0,Slab,None,1535,0,0,1535,0.0,0.0,2,8,8,Attchd,TA,Y,0,WD ,118858,9,25,0.0,0.9074944103071056,6,0,2400.0,0,30
500,60,RL,0.0,9130,Pave,None,NWAmes,2000,HdBoard,HdBoard,BrkFace,252.0,CBlock,TA,800,832,0,1632,0.0,1.0,1,7,8,Attchd,TA,Y,0,WD ,173000,9,48,6000.0,1.2099925470761408,4,0,2904.0,40,42
501,30,RL,60.0,10800,Pave,Grvl,OldTown,1998,VinylSd,VinylSd,None,0.0,BrkTil,TA,725,0,0,725,0.0,0.0,1,4,8,Detchd,TA,Y,0,WD ,78500,9,15,3780.0,0.9074944103071056,3,0,960.0,30,119
502,60,RL,62.0,8244,Pave,None,Gilbert,2004,VinylSd,VinylSd,None,0.0,PConc,TA,840,880,0,1720,0.0,0.0,2,7,8,Attchd,TA,Y,100,WD ,183500,12,35,6720.0,1.512490683845176,4,4,7920.0,48,3
503,20,RM,60.0,6000,Pave,Pave,OldTown,1953,MetalSd,MetalSd,None,0.0,CBlock,TA,936,0,0,936,0.0,0.0,1,4,6,Detchd,TA,Y,0,WD ,93000,6,16,3744.0,0.9074944103071056,3,0,3456.0,32,56
504,120,RL,0.0,3621,Pave,None,Blmngtn,2003,VinylSd,VinylSd,BrkFace,72.0,PConc,TA,1589,0,0,1589,1.0,0.0,2,7,8,Attchd,TA,Y,143,WD ,226500,12,40,34152.0,1.512490683845176,4,3,17010.0,20,4
505,60,RL,59.0,7837,Pave,None,Gilbert,1994,VinylSd,VinylSd,None,0.0,PConc,TA,799,772,0,1571,0.0,0.0,2,7,8,Attchd,TA,Y,0,WD ,178000,12,42,6392.0,1.2099925470761408,3,3,4560.0,40,16
506,20,RL,72.0,10665,Pave,None,CollgCr,2003,VinylSd,VinylSd,BrkFace,167.0,PConc,TA,1479,0,0,1479,1.0,0.0,2,7,8,Attchd,TA,Y,144,WD ,226000,12,35,28794.0,1.512490683845176,4,0,6696.0,29,4
507,60,RL,70.0,10457,Pave,None,Mitchel,1969,VinylSd,VinylSd,BrkFace,178.0,CBlock,TA,784,848,0,1632,0.0,0.0,1,7,8,Attchd,TA,Y,0,WD ,173000,20,35,11968.0,1.512490683845176,3,3,10776.0,173,40
508,20,RL,60.0,8281,Pave,None,Sawyer,1965,MetalSd,MetalSd,None,0.0,CBlock,TA,864,0,0,864,0.0,0.0,1,5,8,Detchd,TA,Y,0,WD ,62383,9,25,5495.0,1.2099925470761408,3,1,1080.0,0,44
509,60,RL,67.0,14948,Pave,None,NridgHt,2008,VinylSd,VinylSd,Stone,268.0,PConc,TA,1476,1237,0,2713,1.0,0.0,2,11,8,Attchd,TA,Y,126,New,446261,15,45,31590.0,1.512490683845176,5,4,23166.0,66,0
510,70,RL,43.0,7000,Pave,None,SWISU,1997,Wd Sdng,Stucco,None,0.0,BrkTil,TA,743,736,0,1479,1.0,0.0,1,6,8,Detchd,TA,Y,530,WD ,160000,9,56,4592.0,1.512490683845176,4,8,936.0,0,80
511,120,RM,0.0,3940,Pave,None,Blmngtn,2004,VinylSd,VinylSd,BrkFace,24.0,PConc,TA,1576,0,0,1576,1.0,0.0,2,7,8,Attchd,TA,Y,143,WD ,219990,12,35,13318.0,1.512490683845176,4,3,12024.0,20,4
512,20,RL,93.0,9382,Pave,None,CollgCr,2000,VinylSd,VinylSd,BrkFace,125.0,PConc,TA,1479,0,0,1479,0.0,0.0,2,6,8,Attchd,TA,Y,120,WD ,191000,12,35,11744.0,1.512490683845176,4,0,6924.0,25,9
513,40,RL,55.0,6854,Pave,None,BrkSide,1994,MetalSd,MetalSd,None,0.0,PConc,TA,916,144,0,1060,1.0,0.0,1,6,5,Detchd,TA,Y,0,WD ,136500,12,35,4219.0,0.9074944103071056,3,4,616.0,215,82
514,30,RL,0.0,11515,Pave,None,Edwards,1994,HdBoard,HdBoard,None,0.0,Slab,None,943,0,0,943,0.0,0.0,1,5,6,Detchd,TA,N,0,WD ,80000,9,20,0.0,0.9074944103071056,4,0,924.0,0,49
515,50,RL,0.0,13837,Pave,None,NWAmes,1988,HdBoard,HdBoard,BrkFace,178.0,PConc,Gd,1377,806,0,2183,0.0,0.0,2,9,8,Attchd,TA,Y,0,WD ,229000,16,35,11232.0,1.2099925470761408,4,0,7074.0,0,18
516,60,RL,80.0,9938,Pave,None,SawyerW,1994,MetalSd,MetalSd,BrkFace,246.0,PConc,TA,1062,887,0,1949,1.0,0.0,2,8,8,Attchd,TA,Y,156,WD ,236000,12,35,9900.0,1.512490683845176,4,3,10332.0,90,17
517,20,RL,85.0,12633,Pave,None,Timber,2007,MetalSd,MetalSd,BrkFace,242.0,PConc,TA,1824,0,0,1824,0.0,0.0,2,8,8,Attchd,TA,Y,160,New,392000,15,50,72960.0,1.512490683845176,5,4,25164.0,144,1
518,70,RM,57.0,6876,Pave,None,IDOTRR,1950,Plywood,Plywood,None,0.0,CBlock,Fa,1146,784,0,1930,1.0,0.0,2,8,8,Attchd,TA,Y,0,WD ,149000,9,30,4842.0,0.6049962735380704,3,0,948.0,0,82
519,160,FV,36.0,3951,Pave,Pave,Somerst,1999,BrkFace,MetalSd,None,0.0,PConc,TA,1469,924,0,2393,1.0,0.0,2,7,8,Attchd,TA,Y,0,WD ,345000,15,50,13324.0,1.512490683845176,5,3,15228.0,184,10
520,70,RM,62.0,9856,Pave,Grvl,OldTown,2005,CemntBd,CmentBd,None,0.0,PConc,TA,1007,1007,0,2014,0.0,0.0,2,8,8,Detchd,TA,Y,0,WD ,169000,16,40,2864.0,1.512490683845176,3,0,3744.0,72,106
521,20,RL,84.0,17808,Pave,None,Edwards,1950,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,1242,0,0,1242,0.0,0.0,1,4,5,Attchd,TA,N,0,WD ,109900,9,20,2904.0,0.9074944103071056,3,0,1008.0,0,61
522,60,RL,74.0,9627,Pave,None,Mitchel,1994,HdBoard,HdBoard,BrkFace,94.0,PConc,TA,996,1004,0,2000,0.0,0.0,2,9,8,Attchd,TA,Y,190,WD ,188000,9,35,16324.0,1.512490683845176,3,3,17550.0,48,13
523,50,RM,50.0,6000,Pave,None,BrkSide,1950,MetalSd,MetalSd,None,0.0,CBlock,TA,825,587,0,1412,0.0,0.0,1,6,8,Detchd,TA,Y,45,WD ,132500,6,36,4680.0,1.512490683845176,3,4,840.0,0,70
524,20,RL,65.0,9757,Pave,None,CollgCr,1994,VinylSd,VinylSd,None,0.0,PConc,TA,990,0,0,990,1.0,0.0,1,5,8,Attchd,TA,Y,66,WD ,143000,12,35,7450.0,1.512490683845176,3,0,2640.0,92,15
525,20,RL,58.0,9280,Pave,None,Edwards,1951,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,1342,0,0,1342,1.0,0.0,1,7,8,Detchd,TA,Y,0,WD ,125000,9,30,7039.0,1.512490683845176,3,0,768.0,0,56
526,20,RL,120.0,14780,Pave,None,NridgHt,2005,VinylSd,VinylSd,BrkFace,568.0,PConc,TA,1868,0,0,1868,1.0,0.0,2,7,8,Attchd,TA,Y,354,WD ,415000,15,45,53650.0,1.512490683845176,5,4,29295.0,212,1
527,70,RM,60.0,7740,Pave,None,OldTown,1950,VinylSd,VinylSd,None,0.0,CBlock,TA,741,622,0,1363,0.0,0.0,1,6,8,Detchd,TA,Y,0,WD ,125500,9,28,2488.0,1.2099925470761408,3,0,3168.0,168,100
528,20,RL,80.0,9600,Pave,None,NAmes,1988,Wd Sdng,Wd Sdng,BrkCmn,183.0,CBlock,TA,1632,0,0,1632,1.0,0.0,2,6,7,Attchd,TA,Y,289,WD ,139000,9,36,6820.0,1.2099925470761408,3,4,2028.0,0,51
529,60,RL,97.0,13478,Pave,None,NridgHt,2008,CemntBd,CmentBd,Stone,420.0,PConc,TA,1728,568,0,2296,1.0,0.0,2,10,8,BuiltIn,TA,Y,382,ConLI,451950,15,50,50148.0,1.512490683845176,5,4,15156.0,274,1
530,90,RL,65.0,10926,Pave,None,Edwards,1959,VinylSd,VinylSd,BrkFace,74.0,CBlock,TA,1678,0,0,1678,0.0,0.0,2,10,8,None,None,Y,0,WD ,119900,9,25,10068.0,0.9074944103071056,6,0,0.0,0,50
531,20,RL,0.0,6853,Pave,None,Timber,2002,VinylSd,VinylSd,BrkFace,136.0,PConc,TA,1296,0,0,1296,1.0,0.0,2,6,8,Attchd,TA,Y,192,WD ,220000,12,40,13675.0,1.512490683845176,4,0,8478.0,25,8
532,20,RL,85.0,10667,Pave,None,NAmes,1971,MetalSd,MetalSd,BrkFace,302.0,CBlock,TA,1587,0,0,1587,0.0,0.0,2,7,8,Attchd,TA,Y,0,WD ,167300,9,36,10360.0,0.9074944103071056,3,4,3150.0,44,36
533,50,RL,45.0,8212,Pave,Grvl,Edwards,1950,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,854,444,0,1298,0.0,0.0,1,6,8,Detchd,TA,Y,84,WD ,122000,9,30,4320.0,1.512490683845176,3,8,768.0,0,68
